    0.1572000     3.1170490     0.0336374
    0.1572000     3.0925053     0.0330496
    0.1572000     3.0679616     0.0330160
    0.1572000     3.0434179     0.0315278
    0.1572000     3.0188742     0.0299809
    0.1572000     2.9943305     0.0286555
    0.1572000     2.9697868     0.0266168
    0.1572000     2.9452431     0.0247594
    0.1572000     2.9206994     0.0228022
    0.1572000     2.8961557     0.0205899
    0.1572000     2.8716120     0.0186904
    0.1572000     2.8470683     0.0167258
    0.1572000     2.8225246     0.0149375
    0.1572000     2.7979810     0.0134843
    0.1572000     2.7734373     0.0120918
    0.1572000     2.7488936     0.0110536
    0.1572000     2.7243499     0.0102238
    0.1572000     2.6998062     0.0095273
    0.1572000     2.6752625     0.0091355
    0.1572000     2.6507188     0.0088162
    0.1572000     2.6261751     0.0086581
    0.1572000     2.6016314     0.0086562
    0.1572000     2.5770877     0.0086488
    0.1572000     2.5525440     0.0087639
    0.1572000     2.5280003     0.0088710
    0.1572000     2.5034566     0.0089392
    0.1572000     2.4789130     0.0090336
    0.1572000     2.4543693     0.0090024
    0.1572000     2.4298256     0.0089101
    0.1572000     2.4052819     0.0087214
    0.1572000     2.3807382     0.0083541
    0.1572000     2.3561945     0.0079019
    0.1572000     2.3316508     0.0072897
    0.1572000     2.3071071     0.0065584
    0.1572000     2.2825634     0.0057760
    0.1572000     2.2580197     0.0048814
    0.1572000     2.2334760     0.0039676
    0.1572000     2.2089323     0.0030185
    0.1572000     2.1843886     0.0020219
    0.1572000     2.1598449     0.0010633
    0.1572000     2.1353013     0.0000807
    0.1572000     2.1107576    -0.0008819
    0.1572000     2.0862139    -0.0017998
    0.1572000     2.0616702    -0.0027262
    0.1572000     2.0371265    -0.0035866
    0.1572000     2.0125828    -0.0044155
    0.1572000     1.9880391    -0.0052171
    0.1572000     1.9634954    -0.0059373
    0.1572000     1.9389517    -0.0066390
    0.1572000     1.9144080    -0.0072788
    0.1572000     1.8898643    -0.0078557
    0.1572000     1.8653206    -0.0084132
    0.1572000     1.8407769    -0.0088899
    0.1572000     1.8162333    -0.0093305
    0.1572000     1.7916896    -0.0097296
    0.1572000     1.7671459    -0.0100508
    0.1572000     1.7426022    -0.0103537
    0.1572000     1.7180585    -0.0105934
    0.1572000     1.6935148    -0.0107834
    0.1572000     1.6689711    -0.0109576
    0.1572000     1.6444274    -0.0110629
    0.1572000     1.6198837    -0.0111494
    0.1572000     1.5953400    -0.0112025
    0.1572000     1.5707963    -0.0112015
    0.1572000     1.5462526    -0.0112021
    0.1572000     1.5217089    -0.0111501
    0.1572000     1.4971652    -0.0110629
    0.1572000     1.4726216    -0.0109583
    0.1572000     1.4480779    -0.0107848
    0.1572000     1.4235342    -0.0105941
    0.1572000     1.3989905    -0.0103557
    0.1572000     1.3744468    -0.0100525
    0.1572000     1.3499031    -0.0097311
    0.1572000     1.3253594    -0.0093332
    0.1572000     1.3008157    -0.0088918
    0.1572000     1.2762720    -0.0084162
    0.1572000     1.2517283    -0.0078594
    0.1572000     1.2271846    -0.0072820
    0.1572000     1.2026409    -0.0066437
    0.1572000     1.1780972    -0.0059416
    0.1572000     1.1535536    -0.0052215
    0.1572000     1.1290099    -0.0044211
    0.1572000     1.1044662    -0.0035913
    0.1572000     1.0799225    -0.0027322
    0.1572000     1.0553788    -0.0018064
    0.1572000     1.0308351    -0.0008877
    0.1572000     1.0062914     0.0000733
    0.1572000     0.9817477     0.0010570
    0.1572000     0.9572040     0.0020163
    0.1572000     0.9326603     0.0030129
    0.1572000     0.9081166     0.0039650
    0.1572000     0.8835729     0.0048795
    0.1572000     0.8590292     0.0057765
    0.1572000     0.8344855     0.0065636
    0.1572000     0.8099419     0.0072977
    0.1572000     0.7853982     0.0079163
    0.1572000     0.7608545     0.0083733
    0.1572000     0.7363108     0.0087433
    0.1572000     0.7117671     0.0089361
    0.1572000     0.6872234     0.0090272
    0.1572000     0.6626797     0.0090574
    0.1572000     0.6381360     0.0089609
    0.1572000     0.6135923     0.0088858
    0.1572000     0.5890486     0.0087747
    0.1572000     0.5645049     0.0086513
    0.1572000     0.5399612     0.0086491
    0.1572000     0.5154175     0.0086441
    0.1572000     0.4908739     0.0087897
    0.1572000     0.4663302     0.0091007
    0.1572000     0.4417865     0.0094843
    0.1572000     0.4172428     0.0101704
    0.1572000     0.3926991     0.0109983
    0.1572000     0.3681554     0.0120310
    0.1572000     0.3436117     0.0134242
    0.1572000     0.3190680     0.0148848
    0.1572000     0.2945243     0.0166772
    0.1572000     0.2699806     0.0186614
    0.1572000     0.2454369     0.0205782
    0.1572000     0.2208932     0.0228155
    0.1572000     0.1963495     0.0248127
    0.1572000     0.1718058     0.0266962
    0.1572000     0.1472622     0.0287956
    0.1572000     0.1227185     0.0301632
    0.1572000     0.0981748     0.0317637
    0.1572000     0.0736311     0.0334040
    0.1572000     0.0490874     0.0333573
    0.1572000     0.0245437     0.0339643
