    3.1415927     3.8280000     0.0000000     0.0000000
    3.1170490     3.8280000     0.0000000     0.0000000
    3.0925053     3.8280000     0.0000000     0.0000000
    3.0679616     3.8280000     0.0000000     0.0000000
    3.0434179     3.8280000     0.0000000     0.0000000
    3.0188742     3.8280000     0.0000000     0.0000000
    2.9943305     3.8280000     0.0000000     0.0000000
    2.9697868     3.8280000     0.0000000     0.0000000
    2.9452431     3.8280000     0.0000000     0.0000000
    2.9206994     3.8280000     0.0000000     0.0000000
    2.8961557     3.8280000     0.0000000     0.0000000
    2.8716120     3.8280000     0.0000000     0.0000000
    2.8470683     3.8280000     0.0000000     0.0000000
    2.8225246     3.8280000     0.0000000     0.0000000
    2.7979810     3.8280000     0.0000000     0.0000000
    2.7734373     3.8280000     0.0000000     0.0000000
    2.7488936     3.8280000     0.0000000     0.0000000
    2.7243499     3.8280000     0.0000000     0.0000000
    2.6998062     3.8280000     0.0000000     0.0000000
    2.6752625     3.8280000     0.0000000     0.0000000
    2.6507188     3.8280000     0.0000000     0.0000000
    2.6261751     3.8280000     0.0000000     0.0000000
    2.6016314     3.8280000     0.0000000     0.0000000
    2.5770877     3.8280000     0.0000000     0.0000000
    2.5525440     3.8280000     0.0000000     0.0000000
    2.5280003     3.8280000     0.0000000     0.0000000
    2.5034566     3.8280000     0.0000000     0.0000000
    2.4789130     3.8280000     0.0000000     0.0000000
    2.4543693     3.8280000     0.0000000     0.0000000
    2.4298256     3.8280000     0.0000000     0.0000000
    2.4052819     3.8280000     0.0000000     0.0000000
    2.3807382     3.8280000     0.0000000     0.0000000
    2.3561945     3.8280000     0.0000000     0.0000000
    2.3316508     3.8280000     0.0000000     0.0000000
    2.3071071     3.8280000     0.0000000     0.0000000
    2.2825634     3.8280000     0.0000000     0.0000000
    2.2580197     3.8280000     0.0000000     0.0000000
    2.2334760     3.8280000     0.0000000     0.0000000
    2.2089323     3.8280000     0.0000000     0.0000000
    2.1843886     3.8280000     0.0000000     0.0000000
